Year,Region,Death_rate,Divorce_rate,Marriage_rate,Natural_growth_rate,Is_Capital,Is_bigcity,1인당 개인소득
2004,Gyeongsangbuk-do,7.8,2.4,6.4,0.2,False,False,10315.0
2004,Gyeongsangbuk-do,7.8,2.3,8.4,-0.3,False,False,10315.0
2005,Gyeongsangbuk-do,7.6,2.2,5.3,1.3,False,False,10946.0
2005,Gyeongsangbuk-do,7.6,2.1,4.8,1.2,False,False,10946.0
2005,Gyeongsangbuk-do,7.9,2.5,5.7,1.2,False,False,10946.0
2005,Gyeongsangbuk-do,8.0,2.0,5.1,0.5,False,False,10946.0
2005,Gyeongsangbuk-do,7.7,2.1,6.0,0.9,False,False,10946.0
2005,Gyeongsangbuk-do,7.4,2.1,5.3,0.3,False,False,10946.0
2005,Gyeongsangbuk-do,6.8,1.9,4.0,1.0,False,False,10946.0
2005,Gyeongsangbuk-do,7.2,2.5,4.5,0.7,False,False,10946.0
2005,Gyeongsangbuk-do,7.0,2.2,3.7,1.4,False,False,10946.0
2005,Gyeongsangbuk-do,7.4,2.1,4.7,1.0,False,False,10946.0
2005,Gyeongsangbuk-do,8.1,2.2,7.2,0.0,False,False,10946.0
2005,Gyeongsangbuk-do,7.9,2.0,8.8,-0.5,False,False,10946.0
2006,Gyeongsangbuk-do,7.8,2.1,5.7,1.1,False,False,11202.0
2006,Gyeongsangbuk-do,7.7,2.5,5.7,1.5,False,False,11202.0
2006,Gyeongsangbuk-do,7.5,2.3,6.1,1.7,False,False,11202.0
2006,Gyeongsangbuk-do,7.3,1.9,5.6,1.2,False,False,11202.0
2006,Gyeongsangbuk-do,7.2,1.9,6.9,0.9,False,False,11202.0
2006,Gyeongsangbuk-do,7.3,2.2,6.5,0.7,False,False,11202.0
2006,Gyeongsangbuk-do,6.9,2.0,4.8,0.7,False,False,11202.0
2006,Gyeongsangbuk-do,7.0,2.6,4.7,0.9,False,False,11202.0
2006,Gyeongsangbuk-do,7.4,1.8,4.0,1.4,False,False,11202.0
2006,Gyeongsangbuk-do,7.3,1.8,4.6,1.3,False,False,11202.0
2006,Gyeongsangbuk-do,7.6,2.0,7.4,0.6,False,False,11202.0
2006,Gyeongsangbuk-do,7.8,2.0,10.2,-0.2,False,False,11202.0
2007,Gyeongsangbuk-do,8.2,2.1,7.7,1.2,False,False,11391.0
2007,Gyeongsangbuk-do,7.4,2.1,6.6,2.5,False,False,11391.0
2007,Gyeongsangbuk-do,7.8,2.1,6.1,2.2,False,False,11391.0
2007,Gyeongsangbuk-do,7.8,2.0,5.6,1.6,False,False,11391.0
2007,Gyeongsangbuk-do,7.3,2.1,7.0,1.8,False,False,11391.0
2007,Gyeongsangbuk-do,7.0,2.1,6.1,1.7,False,False,11391.0
2007,Gyeongsangbuk-do,6.9,2.0,5.2,1.9,False,False,11391.0
2007,Gyeongsangbuk-do,7.1,2.3,5.1,2.4,False,False,11391.0
2007,Gyeongsangbuk-do,7.2,1.8,3.7,2.7,False,False,11391.0
2007,Gyeongsangbuk-do,7.5,2.1,5.7,2.7,False,False,11391.0
2007,Gyeongsangbuk-do,7.6,2.3,7.6,1.9,False,False,11391.0
2007,Gyeongsangbuk-do,7.7,2.0,7.9,0.3,False,False,11391.0
2008,Gyeongsangbuk-do,7.8,2.2,6.8,2.4,False,False,12156.0
2008,Gyeongsangbuk-do,8.0,2.0,5.8,1.3,False,False,12156.0
2008,Gyeongsangbuk-do,7.9,2.2,5.9,1.6,False,False,12156.0
2008,Gyeongsangbuk-do,7.6,2.3,5.7,1.6,False,False,12156.0
2008,Gyeongsangbuk-do,7.3,2.4,6.4,1.1,False,False,12156.0
2008,Gyeongsangbuk-do,6.7,2.2,5.9,1.3,False,False,12156.0
2008,Gyeongsangbuk-do,6.9,1.8,5.6,1.7,False,False,12156.0
2008,Gyeongsangbuk-do,6.9,2.3,4.7,1.3,False,False,12156.0
2008,Gyeongsangbuk-do,6.6,2.3,4.2,2.2,False,False,12156.0
2008,Gyeongsangbuk-do,7.3,2.0,5.0,1.7,False,False,12156.0
2008,Gyeongsangbuk-do,7.5,1.9,6.0,1.0,False,False,12156.0
2008,Gyeongsangbuk-do,7.6,2.1,8.2,0.2,False,False,12156.0
2009,Gyeongsangbuk-do,8.3,1.9,6.0,1.4,False,False,12657.0
2009,Gyeongsangbuk-do,7.4,2.1,5.4,2.0,False,False,12657.0
2009,Gyeongsangbuk-do,7.5,1.9,5.3,1.4,False,False,12657.0
2009,Gyeongsangbuk-do,7.4,1.9,5.4,1.3,False,False,12657.0
2009,Gyeongsangbuk-do,7.7,1.9,5.8,0.0,False,False,12657.0
2009,Gyeongsangbuk-do,7.0,2.3,5.3,1.0,False,False,12657.0
2009,Gyeongsangbuk-do,6.9,2.3,4.6,1.0,False,False,12657.0
2009,Gyeongsangbuk-do,6.7,2.0,4.3,1.2,False,False,12657.0
2009,Gyeongsangbuk-do,6.7,2.3,4.2,1.6,False,False,12657.0
2009,Gyeongsangbuk-do,7.3,2.1,4.7,1.1,False,False,12657.0
2009,Gyeongsangbuk-do,7.4,2.1,5.9,0.8,False,False,12657.0
2009,Gyeongsangbuk-do,7.9,2.1,8.1,-0.3,False,False,12657.0
2010,Gyeongsangbuk-do,7.6,1.9,6.0,1.7,False,False,13342.0
2010,Gyeongsangbuk-do,7.7,1.8,5.4,1.5,False,False,13342.0
2010,Gyeongsangbuk-do,7.4,2.1,5.9,1.5,False,False,13342.0
2010,Gyeongsangbuk-do,7.4,2.0,5.9,1.3,False,False,13342.0
2010,Gyeongsangbuk-do,7.6,1.9,6.2,0.5,False,False,13342.0
2010,Gyeongsangbuk-do,7.4,2.4,6.2,1.2,False,False,13342.0
2010,Gyeongsangbuk-do,7.3,2.2,5.3,0.6,False,False,13342.0
2010,Gyeongsangbuk-do,7.1,2.0,5.0,1.5,False,False,13342.0
2010,Gyeongsangbuk-do,7.3,2.0,4.3,2.1,False,False,13342.0
2010,Gyeongsangbuk-do,8.2,1.8,5.1,1.5,False,False,13342.0
2010,Gyeongsangbuk-do,8.1,2.4,6.6,1.4,False,False,13342.0
2010,Gyeongsangbuk-do,7.8,2.3,8.1,0.6,False,False,13342.0
2011,Gyeongsangbuk-do,8.4,1.9,6.0,2.2,False,False,13631.0
2011,Gyeongsangbuk-do,8.3,1.8,5.7,1.7,False,False,13631.0
2011,Gyeongsangbuk-do,8.1,2.0,5.8,1.8,False,False,13631.0
2011,Gyeongsangbuk-do,7.6,1.8,5.8,1.8,False,False,13631.0
2011,Gyeongsangbuk-do,7.8,1.9,6.5,1.0,False,False,13631.0
2011,Gyeongsangbuk-do,7.2,2.2,6.2,1.8,False,False,13631.0
2011,Gyeongsangbuk-do,7.1,2.1,4.8,1.4,False,False,13631.0
2011,Gyeongsangbuk-do,7.0,1.9,5.4,2.0,False,False,13631.0
2011,Gyeongsangbuk-do,7.0,2.0,4.4,2.1,False,False,13631.0
2011,Gyeongsangbuk-do,7.4,1.9,5.4,0.9,False,False,13631.0
2011,Gyeongsangbuk-do,7.5,2.3,7.0,1.0,False,False,13631.0
2011,Gyeongsangbuk-do,7.6,2.1,8.5,0.3,False,False,13631.0
2012,Gyeongsangbuk-do,8.1,1.9,5.9,2.1,False,False,14283.0
2012,Gyeongsangbuk-do,9.9,2.1,6.2,0.0,False,False,14283.0
2012,Gyeongsangbuk-do,8.4,2.1,6.0,1.6,False,False,14283.0
2012,Gyeongsangbuk-do,7.8,1.9,6.3,1.4,False,False,14283.0
2012,Gyeongsangbuk-do,7.4,2.4,5.9,1.4,False,False,14283.0
2012,Gyeongsangbuk-do,7.1,2.2,5.7,1.5,False,False,14283.0
2012,Gyeongsangbuk-do,6.9,2.1,5.1,2.4,False,False,14283.0
2012,Gyeongsangbuk-do,6.8,2.2,4.9,2.3,False,False,14283.0
2012,Gyeongsangbuk-do,7.0,2.0,3.6,2.5,False,False,14283.0
2012,Gyeongsangbuk-do,7.8,2.1,5.2,1.3,False,False,14283.0
2012,Gyeongsangbuk-do,7.9,1.9,6.6,1.0,False,False,14283.0
2012,Gyeongsangbuk-do,7.7,1.9,7.4,0.3,False,False,14283.0
2013,Gyeongsangbuk-do,8.1,1.8,6.4,1.8,False,False,15052.0
2013,Gyeongsangbuk-do,8.3,2.0,5.6,0.8,False,False,15052.0
2013,Gyeongsangbuk-do,8.0,1.6,5.4,0.6,False,False,15052.0
2013,Gyeongsangbuk-do,8.1,1.8,5.3,0.1,False,False,15052.0
2013,Gyeongsangbuk-do,7.2,2.2,6.5,1.1,False,False,15052.0
2013,Gyeongsangbuk-do,7.0,1.9,5.9,0.4,False,False,15052.0
2013,Gyeongsangbuk-do,6.8,2.3,5.8,1.5,False,False,15052.0
2013,Gyeongsangbuk-do,6.9,2.2,5.2,1.1,False,False,15052.0
2013,Gyeongsangbuk-do,7.1,1.9,3.8,1.6,False,False,15052.0
2013,Gyeongsangbuk-do,7.5,2.2,5.6,0.7,False,False,15052.0
2013,Gyeongsangbuk-do,7.9,2.2,6.0,-0.2,False,False,15052.0
2013,Gyeongsangbuk-do,7.8,2.1,7.6,-0.7,False,False,15052.0
2014,Gyeongsangbuk-do,7.6,1.7,5.8,1.9,False,False,15738.0
2014,Gyeongsangbuk-do,8.2,2.1,5.9,1.0,False,False,15738.0
2014,Gyeongsangbuk-do,8.4,2.0,5.3,0.3,False,False,15738.0
2014,Gyeongsangbuk-do,7.5,1.9,5.0,1.3,False,False,15738.0
2014,Gyeongsangbuk-do,7.8,2.2,5.6,0.0,False,False,15738.0
2014,Gyeongsangbuk-do,7.2,2.2,5.0,0.6,False,False,15738.0
2014,Gyeongsangbuk-do,6.8,2.0,4.9,1.3,False,False,15738.0
2014,Gyeongsangbuk-do,7.1,1.9,4.4,0.8,False,False,15738.0
2014,Gyeongsangbuk-do,7.4,2.3,4.1,1.1,False,False,15738.0
2014,Gyeongsangbuk-do,7.5,2.3,5.8,0.4,False,False,15738.0
2014,Gyeongsangbuk-do,7.7,2.0,4.6,-0.3,False,False,15738.0
2014,Gyeongsangbuk-do,7.9,2.1,7.0,-0.4,False,False,15738.0
2015,Gyeongsangbuk-do,8.6,2.2,5.8,0.9,False,False,16550.0
2015,Gyeongsangbuk-do,8.4,1.6,4.8,0.6,False,False,16550.0
2015,Gyeongsangbuk-do,9.3,2.3,6.0,0.0,False,False,16550.0
2015,Gyeongsangbuk-do,8.2,2.0,5.3,0.6,False,False,16550.0
2015,Gyeongsangbuk-do,7.6,1.8,5.4,0.5,False,False,16550.0
2015,Gyeongsangbuk-do,7.2,2.0,5.8,0.8,False,False,16550.0
2015,Gyeongsangbuk-do,7.1,2.0,4.6,1.0,False,False,16550.0
2015,Gyeongsangbuk-do,6.9,1.9,4.4,0.9,False,False,16550.0
2015,Gyeongsangbuk-do,7.1,1.9,3.7,1.5,False,False,16550.0
2015,Gyeongsangbuk-do,8.0,2.1,4.8,0.2,False,False,16550.0
2015,Gyeongsangbuk-do,8.0,2.0,6.1,-0.3,False,False,16550.0
2015,Gyeongsangbuk-do,7.1,2.1,7.1,-0.1,False,False,16550.0
2016,Gyeongsangbuk-do,8.2,1.8,4.9,0.6,False,False,16894.0
2016,Gyeongsangbuk-do,8.7,2.0,5.2,-0.6,False,False,16894.0
2016,Gyeongsangbuk-do,8.5,1.9,5.4,0.1,False,False,16894.0
2016,Gyeongsangbuk-do,7.9,1.9,5.1,0.4,False,False,16894.0
2016,Gyeongsangbuk-do,7.5,2.0,5.4,0.2,False,False,16894.0
2016,Gyeongsangbuk-do,6.9,2.1,5.2,0.8,False,False,16894.0
2016,Gyeongsangbuk-do,7.1,1.9,4.2,0.4,False,False,16894.0
2016,Gyeongsangbuk-do,7.7,2.0,4.7,-0.2,False,False,16894.0
2016,Gyeongsangbuk-do,7.5,2.3,3.7,0.3,False,False,16894.0
2016,Gyeongsangbuk-do,7.6,2.0,4.6,-0.2,False,False,16894.0
2016,Gyeongsangbuk-do,7.9,2.1,5.4,-1.1,False,False,16894.0
2016,Gyeongsangbuk-do,8.4,2.0,6.0,-2.3,False,False,16894.0
2017,Gyeongsangbuk-do,8.3,1.7,5.0,-0.3,False,False,17428.0
2017,Gyeongsangbuk-do,8.3,2.3,4.8,-1.0,False,False,17428.0
2017,Gyeongsangbuk-do,7.7,2.3,4.7,-0.4,False,False,17428.0
2017,Gyeongsangbuk-do,7.8,1.9,4.3,-1.0,False,False,17428.0
2017,Gyeongsangbuk-do,8.0,2.2,5.4,-1.2,False,False,17428.0
2017,Gyeongsangbuk-do,7.3,2.0,4.7,-1.0,False,False,17428.0
2017,Gyeongsangbuk-do,7.1,1.8,3.9,-0.4,False,False,17428.0
2017,Gyeongsangbuk-do,7.6,2.2,4.0,-1.0,False,False,17428.0
2017,Gyeongsangbuk-do,7.6,2.2,3.7,-0.8,False,False,17428.0
2017,Gyeongsangbuk-do,8.1,1.9,3.5,-2.0,False,False,17428.0
2017,Gyeongsangbuk-do,8.5,2.3,5.1,-2.4,False,False,17428.0
2017,Gyeongsangbuk-do,9.1,2.0,5.7,-3.5,False,False,17428.0
2018,Gyeongsangbuk-do,10.8,2.1,5.4,-3.9,False,False,18185.0
2018,Gyeongsangbuk-do,9.5,2.0,4.2,-2.9,False,False,18185.0
2018,Gyeongsangbuk-do,8.1,2.2,4.6,-1.2,False,False,18185.0
2018,Gyeongsangbuk-do,8.2,2.0,4.2,-2.2,False,False,18185.0
2018,Gyeongsangbuk-do,7.9,2.2,5.1,-1.8,False,False,18185.0
2018,Gyeongsangbuk-do,7.7,1.9,4.4,-1.5,False,False,18185.0
2018,Gyeongsangbuk-do,8.0,2.2,3.9,-2.1,False,False,18185.0
2018,Gyeongsangbuk-do,7.5,2.1,3.5,-1.5,False,False,18185.0
2018,Gyeongsangbuk-do,7.7,1.9,2.8,-2.2,False,False,18185.0
2018,Gyeongsangbuk-do,8.6,2.5,4.4,-3.0,False,False,18185.0
2018,Gyeongsangbuk-do,7.9,2.2,4.9,-2.2,False,False,18185.0
2018,Gyeongsangbuk-do,8.6,2.0,5.3,-3.5,False,False,18185.0
2019,Gyeongsangbuk-do,8.9,2.0,4.6,-2.4,False,False,18748.0
2019,Gyeongsangbuk-do,8.2,2.1,4.0,-2.2,False,False,18748.0
2019,Gyeongsangbuk-do,8.5,2.1,4.1,-2.3,False,False,18748.0
2019,Gyeongsangbuk-do,7.8,2.0,4.2,-2.3,False,False,18748.0
2019,Gyeongsangbuk-do,8.1,2.2,4.5,-2.9,False,False,18748.0
2019,Gyeongsangbuk-do,7.7,2.1,3.5,-2.1,False,False,18748.0
2019,Gyeongsangbuk-do,7.5,2.3,3.6,-2.2,False,False,18748.0
2019,Gyeongsangbuk-do,7.8,1.9,3.3,-2.8,False,False,18748.0
2019,Gyeongsangbuk-do,7.8,2.1,3.1,-2.6,False,False,18748.0
2019,Gyeongsangbuk-do,8.4,2.4,3.9,-2.9,False,False,18748.0
2019,Gyeongsangbuk-do,8.4,2.1,4.1,-3.1,False,False,18748.0
2019,Gyeongsangbuk-do,9.0,2.2,5.1,-4.8,False,False,18748.0
2020,Gyeongsangbuk-do,9.7,2.2,4.1,-4.0,False,False,19798.0
2020,Gyeongsangbuk-do,9.5,2.0,3.6,-4.1,False,False,19798.0
2020,Gyeongsangbuk-do,8.8,2.3,3.7,-3.6,False,False,19798.0
2020,Gyeongsangbuk-do,8.6,2.5,3.1,-3.4,False,False,19798.0
2020,Gyeongsangbuk-do,8.3,2.2,2.9,-3.4,False,False,19798.0
2020,Gyeongsangbuk-do,8.2,2.1,3.3,-3.5,False,False,19798.0
2020,Gyeongsangbuk-do,7.6,2.3,3.2,-2.9,False,False,19798.0
2020,Gyeongsangbuk-do,8.6,2.1,5.5,-4.1,False,False,19798.0
2020,Gyeongsangbuk-do,8.2,2.3,2.9,-3.0,False,False,19798.0
2020,Gyeongsangbuk-do,8.5,2.2,3.5,-3.7,False,False,19798.0
2020,Gyeongsangbuk-do,8.9,2.1,3.8,-4.5,False,False,19798.0
2020,Gyeongsangbuk-do,9.0,2.0,4.6,-5.1,False,False,19798.0
2021,Gyeongsangbuk-do,8.4,1.7,3.1,-3.3,False,False,20522.0
2021,Gyeongsangbuk-do,8.5,2.0,3.1,-3.5,False,False,20522.0
2021,Gyeongsangbuk-do,8.9,2.0,3.2,-3.8,False,False,20522.0
2021,Gyeongsangbuk-do,8.4,2.3,3.4,-3.4,False,False,20522.0
2021,Gyeongsangbuk-do,8.4,1.6,3.0,-3.9,False,False,20522.0
2021,Gyeongsangbuk-do,8.0,2.2,3.0,-3.4,False,False,20522.0
2021,Gyeongsangbuk-do,8.3,1.8,2.8,-3.7,False,False,20522.0
2021,Gyeongsangbuk-do,8.5,2.0,5.5,-3.7,False,False,20522.0
2021,Gyeongsangbuk-do,9.0,2.2,5.5,-4.3,False,False,20522.0
2021,Gyeongsangbuk-do,9.0,1.6,5.5,-5.0,False,False,20522.0
2021,Gyeongsangbuk-do,9.4,2.0,3.7,-5.0,False,False,20522.0
2021,Gyeongsangbuk-do,10.3,2.0,4.3,2.9,False,False,20522.0
2022,Gyeongsangbuk-do,9.7,1.6,3.0,-4.6,False,False,21981.0
2022,Gyeongsangbuk-do,10.8,1.8,3.5,2.9,False,False,21981.0
2022,Gyeongsangbuk-do,5.6,2.0,3.0,2.9,False,False,21981.0
2022,Gyeongsangbuk-do,13.1,1.8,3.2,2.9,False,False,21981.0
2022,Gyeongsangbuk-do,9.8,2.1,3.3,-5.5,False,False,21981.0
2022,Gyeongsangbuk-do,8.8,1.9,3.0,-4.9,False,False,21981.0
2000,Gyeongsangnam-do,8.1,2.2,8.0,6.9,False,False,15022.268292682927
2000,Gyeongsangnam-do,6.7,2.4,7.7,8.1,False,False,15022.268292682927
2000,Gyeongsangnam-do,6.7,2.5,7.3,8.5,False,False,15022.268292682927
2000,Gyeongsangnam-do,6.5,2.1,5.9,8.0,False,False,15022.268292682927
2000,Gyeongsangnam-do,6.2,2.5,8.5,7.3,False,False,15022.268292682927
2000,Gyeongsangnam-do,6.0,2.7,6.7,5.9,False,False,15022.268292682927
2000,Gyeongsangnam-do,5.8,2.2,4.5,6.0,False,False,15022.268292682927
2000,Gyeongsangnam-do,6.0,2.5,4.1,6.4,False,False,15022.268292682927
2000,Gyeongsangnam-do,6.6,2.3,3.6,6.7,False,False,15022.268292682927
2000,Gyeongsangnam-do,6.9,2.5,5.5,6.9,False,False,15022.268292682927
2000,Gyeongsangnam-do,6.8,2.2,7.3,6.6,False,False,15022.268292682927
2000,Gyeongsangnam-do,6.5,2.0,8.3,6.0,False,False,15022.268292682927
2001,Gyeongsangnam-do,6.4,2.1,7.3,6.9,False,False,15022.268292682927
2001,Gyeongsangnam-do,6.6,2.9,7.0,7.2,False,False,15022.268292682927
2001,Gyeongsangnam-do,6.7,2.8,5.9,6.8,False,False,15022.268292682927
2001,Gyeongsangnam-do,6.5,2.3,6.9,5.9,False,False,15022.268292682927
2001,Gyeongsangnam-do,6.4,2.5,7.7,5.2,False,False,15022.268292682927
2001,Gyeongsangnam-do,5.8,2.6,5.9,5.1,False,False,15022.268292682927
2001,Gyeongsangnam-do,5.8,2.8,4.4,4.6,False,False,15022.268292682927
2001,Gyeongsangnam-do,5.8,3.0,4.1,4.9,False,False,15022.268292682927
2001,Gyeongsangnam-do,6.2,2.6,3.3,5.6,False,False,15022.268292682927
2001,Gyeongsangnam-do,6.5,2.5,4.4,4.8,False,False,15022.268292682927
2001,Gyeongsangnam-do,6.3,2.5,7.1,4.7,False,False,15022.268292682927
2001,Gyeongsangnam-do,6.2,2.4,8.8,4.2,False,False,15022.268292682927
2002,Gyeongsangnam-do,6.2,2.8,7.4,5.2,False,False,9291.0
2002,Gyeongsangnam-do,6.1,2.5,5.8,5.2,False,False,9291.0
2002,Gyeongsangnam-do,6.2,2.8,6.3,5.7,False,False,9291.0
2002,Gyeongsangnam-do,6.3,2.7,5.3,4.6,False,False,9291.0
2002,Gyeongsangnam-do,6.2,2.7,7.4,3.8,False,False,9291.0
2002,Gyeongsangnam-do,6.0,2.6,5.7,3.5,False,False,9291.0
2002,Gyeongsangnam-do,5.7,2.7,4.6,4.5,False,False,9291.0
2002,Gyeongsangnam-do,6.2,3.0,3.9,3.6,False,False,9291.0
2002,Gyeongsangnam-do,6.3,2.9,3.5,4.0,False,False,9291.0
2002,Gyeongsangnam-do,6.4,3.1,4.6,3.6,False,False,9291.0
2002,Gyeongsangnam-do,7.2,3.0,6.6,2.5,False,False,9291.0
2002,Gyeongsangnam-do,7.3,2.7,7.9,1.8,False,False,9291.0
2003,Gyeongsangnam-do,6.5,3.1,6.2,4.4,False,False,9912.0
2003,Gyeongsangnam-do,6.3,3.6,6.6,4.5,False,False,9912.0
2003,Gyeongsangnam-do,6.1,3.6,5.5,5.2,False,False,9912.0
2003,Gyeongsangnam-do,6.1,3.2,5.4,5.2,False,False,9912.0
2003,Gyeongsangnam-do,6.2,3.3,6.7,4.2,False,False,9912.0
2003,Gyeongsangnam-do,5.7,3.5,5.4,3.7,False,False,9912.0
2003,Gyeongsangnam-do,6.1,3.7,4.7,3.0,False,False,9912.0
2003,Gyeongsangnam-do,5.9,3.5,3.8,3.4,False,False,9912.0
2003,Gyeongsangnam-do,6.6,3.0,3.2,3.8,False,False,9912.0
2003,Gyeongsangnam-do,6.4,3.2,5.4,4.0,False,False,9912.0
2003,Gyeongsangnam-do,6.5,2.9,6.3,3.7,False,False,9912.0
2003,Gyeongsangnam-do,6.5,2.9,8.2,3.0,False,False,9912.0
2004,Gyeongsangnam-do,6.2,2.6,6.4,4.6,False,False,10636.0
2004,Gyeongsangnam-do,6.8,3.1,6.4,3.5,False,False,10636.0
2004,Gyeongsangnam-do,6.7,2.8,5.6,4.6,False,False,10636.0
2004,Gyeongsangnam-do,6.3,2.5,4.6,4.0,False,False,10636.0
2004,Gyeongsangnam-do,6.2,2.6,6.3,3.3,False,False,10636.0
2004,Gyeongsangnam-do,5.5,3.0,6.6,3.5,False,False,10636.0
2004,Gyeongsangnam-do,6.0,2.8,4.5,3.2,False,False,10636.0
2004,Gyeongsangnam-do,6.0,2.9,4.7,3.5,False,False,10636.0
2004,Gyeongsangnam-do,6.0,2.4,3.5,4.0,False,False,10636.0
2004,Gyeongsangnam-do,6.4,2.9,4.6,3.7,False,False,10636.0
2004,Gyeongsangnam-do,6.1,2.4,7.0,3.4,False,False,10636.0
2004,Gyeongsangnam-do,6.3,2.6,10.0,2.4,False,False,10636.0
2005,Gyeongsangnam-do,6.2,2.4,6.0,3.4,False,False,11101.0
2005,Gyeongsangnam-do,6.4,2.4,5.7,3.3,False,False,11101.0
2005,Gyeongsangnam-do,6.6,2.8,5.9,3.2,False,False,11101.0
2005,Gyeongsangnam-do,6.3,2.3,5.2,3.2,False,False,11101.0
2005,Gyeongsangnam-do,6.3,2.4,6.8,2.5,False,False,11101.0
2005,Gyeongsangnam-do,5.8,2.4,6.4,2.7,False,False,11101.0
2005,Gyeongsangnam-do,5.7,2.4,4.6,2.6,False,False,11101.0
2005,Gyeongsangnam-do,5.6,2.8,5.1,3.0,False,False,11101.0
2005,Gyeongsangnam-do,5.9,2.6,4.0,3.9,False,False,11101.0
2005,Gyeongsangnam-do,6.3,2.5,4.9,2.7,False,False,11101.0
2005,Gyeongsangnam-do,6.3,2.5,7.0,2.6,False,False,11101.0
2005,Gyeongsangnam-do,6.6,2.4,9.3,1.5,False,False,11101.0
2006,Gyeongsangnam-do,6.5,2.5,6.7,3.2,False,False,11611.0
2006,Gyeongsangnam-do,6.2,2.8,6.2,4.4,False,False,11611.0
2006,Gyeongsangnam-do,6.1,2.5,6.0,3.8,False,False,11611.0
2006,Gyeongsangnam-do,6.2,2.2,5.5,3.2,False,False,11611.0
2006,Gyeongsangnam-do,5.7,2.4,7.4,3.6,False,False,11611.0
2006,Gyeongsangnam-do,5.5,2.8,6.9,3.2,False,False,11611.0
2006,Gyeongsangnam-do,5.6,2.2,5.1,3.1,False,False,11611.0
2006,Gyeongsangnam-do,5.7,2.9,5.8,3.5,False,False,11611.0
2006,Gyeongsangnam-do,6.1,2.6,4.4,3.5,False,False,11611.0
2006,Gyeongsangnam-do,6.1,1.7,5.1,3.3,False,False,11611.0
2006,Gyeongsangnam-do,6.1,2.3,8.4,3.2,False,False,11611.0
2006,Gyeongsangnam-do,6.2,2.0,5.5,2.2,False,False,11611.0
2007,Gyeongsangnam-do,6.5,2.5,8.4,4.2,False,False,11967.0
2007,Gyeongsangnam-do,6.2,2.5,7.9,4.3,False,False,11967.0
2007,Gyeongsangnam-do,6.1,2.3,6.5,4.5,False,False,11967.0
2007,Gyeongsangnam-do,6.1,2.3,6.2,4.0,False,False,11967.0
2007,Gyeongsangnam-do,5.8,2.5,7.2,4.5,False,False,11967.0
2007,Gyeongsangnam-do,5.2,2.3,6.6,4.2,False,False,11967.0
2007,Gyeongsangnam-do,5.7,2.3,5.6,4.0,False,False,11967.0
2007,Gyeongsangnam-do,5.8,2.5,5.6,5.5,False,False,11967.0
2007,Gyeongsangnam-do,5.9,1.7,4.0,5.8,False,False,11967.0
2007,Gyeongsangnam-do,6.4,2.6,5.8,5.0,False,False,11967.0
2007,Gyeongsangnam-do,6.6,2.5,8.2,4.2,False,False,11967.0
2007,Gyeongsangnam-do,6.1,2.1,9.4,3.2,False,False,11967.0
2008,Gyeongsangnam-do,6.5,2.4,7.5,4.7,False,False,12970.0
2008,Gyeongsangnam-do,6.9,2.4,6.5,3.5,False,False,12970.0
2008,Gyeongsangnam-do,6.7,2.3,6.6,3.4,False,False,12970.0
2008,Gyeongsangnam-do,6.0,2.4,5.9,4.2,False,False,12970.0
2008,Gyeongsangnam-do,5.7,2.4,7.4,3.5,False,False,12970.0
2008,Gyeongsangnam-do,5.6,2.6,6.6,3.2,False,False,12970.0
2008,Gyeongsangnam-do,5.5,1.9,5.8,3.8,False,False,12970.0
2008,Gyeongsangnam-do,5.8,1.4,4.9,3.5,False,False,12970.0
2008,Gyeongsangnam-do,5.4,1.5,4.5,5.1,False,False,12970.0
2008,Gyeongsangnam-do,6.3,2.2,5.9,4.0,False,False,12970.0
2008,Gyeongsangnam-do,6.2,2.1,6.2,3.4,False,False,12970.0
2008,Gyeongsangnam-do,5.8,2.6,9.0,3.2,False,False,12970.0
2009,Gyeongsangnam-do,6.5,2.2,7.1,4.0,False,False,13316.0
2009,Gyeongsangnam-do,5.7,2.4,5.8,4.6,False,False,13316.0
2009,Gyeongsangnam-do,5.7,2.3,5.6,4.3,False,False,13316.0
2009,Gyeongsangnam-do,6.1,2.2,5.9,3.5,False,False,13316.0
2009,Gyeongsangnam-do,6.0,2.3,6.6,2.9,False,False,13316.0
2009,Gyeongsangnam-do,5.8,2.6,6.2,2.8,False,False,13316.0
2009,Gyeongsangnam-do,5.6,2.3,4.9,3.3,False,False,13316.0
2009,Gyeongsangnam-do,5.6,2.2,5.4,3.6,False,False,13316.0
2009,Gyeongsangnam-do,5.6,2.3,4.6,4.3,False,False,13316.0
2009,Gyeongsangnam-do,6.0,2.3,5.2,3.3,False,False,13316.0
2009,Gyeongsangnam-do,6.3,2.3,6.6,2.7,False,False,13316.0
2009,Gyeongsangnam-do,6.1,2.4,8.3,2.2,False,False,13316.0
2010,Gyeongsangnam-do,6.4,2.0,6.8,4.0,False,False,13933.0
2010,Gyeongsangnam-do,6.1,2.4,6.7,4.3,False,False,13933.0
2010,Gyeongsangnam-do,5.8,2.4,6.3,4.4,False,False,13933.0
2010,Gyeongsangnam-do,6.1,2.2,6.3,3.7,False,False,13933.0
2010,Gyeongsangnam-do,5.6,2.2,7.3,3.5,False,False,13933.0
2010,Gyeongsangnam-do,5.9,2.2,7.4,3.2,False,False,13933.0
2010,Gyeongsangnam-do,5.6,2.2,5.5,3.4,False,False,13933.0
