Year,Region,Birth_rate,Death_rate,Divorce_rate,Marriage_rate,Natural_growth_rate,Is_Capital,Is_bigcity
2005,Incheon,9.89,4.6,3.1,5.5,5.3,True,True
2005,Jeju,9.73,6.2,2.8,6.3,3.6,False,False
2005,Jeollabuk-do,10.09,7.7,2.4,5.3,2.4,False,False
2005,Jeollanam-do,9.32,8.5,2.2,5.4,0.8,False,False
2005,Seoul,10.07,4.0,2.4,6.0,6.0,True,True
2005,Ulsan,10.37,3.7,2.5,5.9,6.6,False,True
2005,Whole country,10.02,5.3,2.5,5.9,4.7,False,False
2005,Busan,7.53,5.2,2.7,5.1,2.3,False,True
2005,Chungcheongbuk-do,9.54,6.9,2.2,4.4,2.7,False,False
2005,Chungcheongnam-do,9.39,7.4,2.5,5.4,2.0,False,False
2005,Daegu,8.76,4.7,2.3,5.0,4.0,False,True
2005,Daejeon,9.9,3.9,2.3,5.2,6.0,False,True
2005,Gangwon-do,9.12,6.7,2.4,4.4,2.4,False,False
2005,Gwangju,10.64,4.6,2.1,5.1,6.0,False,True
2005,Gyeonggi-do,11.04,4.1,2.8,5.6,6.9,True,True
2005,Gyeongsangbuk-do,8.8,7.6,2.1,4.8,1.2,False,False
2005,Gyeongsangnam-do,9.69,6.4,2.4,5.7,3.3,False,False
2005,Incheon,9.05,4.5,3.3,5.1,4.5,True,True
2005,Jeju,11.04,5.4,3.1,6.1,5.6,False,False
2005,Jeollabuk-do,8.8,6.8,2.3,4.8,2.0,False,False
2005,Jeollanam-do,8.73,8.3,2.4,4.4,0.4,False,False
2005,Seoul,9.55,3.8,2.5,5.6,5.8,True,True
2005,Ulsan,9.84,4.2,2.7,5.7,5.6,False,True
2005,Whole country,9.6,5.1,2.6,5.5,4.5,False,False
2005,Busan,7.86,5.4,2.9,5.2,2.5,False,True
2005,Chungcheongbuk-do,9.92,7.0,2.7,6.0,3.0,False,False
2005,Chungcheongnam-do,9.97,7.2,2.5,6.5,2.7,False,False
2005,Daegu,9.32,4.8,2.7,5.5,4.6,False,True
2005,Daejeon,10.84,4.3,2.4,6.7,6.5,False,True
2005,Gangwon-do,8.93,7.3,2.8,5.6,1.7,False,False
2005,Gwangju,10.67,4.8,2.6,5.3,5.9,False,True
2005,Gyeonggi-do,11.27,4.1,3.3,6.6,7.1,True,True
2005,Gyeongsangbuk-do,9.08,7.9,2.5,5.7,1.2,False,False
2005,Gyeongsangnam-do,9.87,6.6,2.8,5.9,3.2,False,False
2005,Incheon,9.57,4.5,3.8,6.3,5.0,True,True
2005,Jeju,11.9,5.2,2.9,7.1,6.7,False,False
2005,Jeollabuk-do,9.18,7.5,2.7,6.3,1.7,False,False
2005,Jeollanam-do,9.2,8.7,2.4,5.4,0.5,False,False
2005,Seoul,9.84,4.1,2.6,6.7,5.8,True,True
2005,Ulsan,10.49,3.7,2.7,6.3,6.8,False,True
2005,Whole country,9.94,5.3,2.9,6.5,4.6,False,False
2005,Busan,6.9,5.2,2.7,4.4,1.7,False,True
2005,Chungcheongbuk-do,9.11,6.8,2.2,5.5,2.3,False,False
2005,Chungcheongnam-do,9.03,7.5,2.2,6.3,1.5,False,False
2005,Daegu,8.74,4.9,2.2,4.5,3.8,False,True
2005,Daejeon,9.26,3.9,2.6,6.1,5.4,False,True
2005,Gangwon-do,8.45,7.5,2.7,5.8,1.0,False,False
2005,Gwangju,9.72,4.3,2.2,5.9,5.4,False,True
2005,Gyeonggi-do,10.58,4.2,2.8,7.0,6.4,True,True
2005,Gyeongsangbuk-do,8.57,8.0,2.0,5.1,0.5,False,False
2005,Gyeongsangnam-do,9.47,6.3,2.3,5.2,3.2,False,False
2005,Incheon,8.65,4.6,3.1,6.6,4.1,True,True
2005,Jeju,10.16,5.1,3.1,5.9,5.1,False,False
2005,Jeollabuk-do,8.45,7.2,2.0,5.7,1.3,False,False
2005,Jeollanam-do,8.22,9.2,1.9,5.4,-1.0,False,False
2005,Seoul,8.98,4.0,2.3,6.8,5.0,True,True
2005,Ulsan,9.82,3.9,2.5,5.3,5.9,False,True
2005,Whole country,9.15,5.3,2.5,6.3,3.9,False,False
2005,Busan,6.9,5.3,2.6,5.7,1.6,False,True
2005,Chungcheongbuk-do,8.23,6.5,2.2,6.6,1.8,False,False
2005,Chungcheongnam-do,8.56,7.3,2.1,6.9,1.3,False,False
2005,Daegu,7.91,4.6,2.3,5.6,3.3,False,True
2005,Daejeon,9.45,4.1,2.2,7.2,5.3,False,True
2005,Gangwon-do,8.02,7.4,2.6,6.4,0.6,False,False
2005,Gwangju,8.94,4.2,2.2,6.6,4.7,False,True
2005,Gyeonggi-do,10.07,4.1,2.8,7.7,6.0,True,True
2005,Gyeongsangbuk-do,8.53,7.7,2.1,6.0,0.9,False,False
2005,Gyeongsangnam-do,8.77,6.3,2.4,6.8,2.5,False,False
2005,Incheon,8.27,4.2,3.5,7.0,4.0,True,True
2005,Jeju,10.0,4.8,2.9,7.0,5.2,False,False
2005,Jeollabuk-do,7.85,7.1,2.2,6.0,0.8,False,False
2005,Jeollanam-do,7.5,8.2,2.3,5.9,-0.7,False,False
2005,Seoul,8.59,3.9,2.4,7.3,4.7,True,True
2005,Ulsan,9.2,3.5,2.7,7.5,5.8,False,True
2005,Whole country,8.7,5.1,2.6,7.1,3.6,False,False
2005,Busan,6.83,4.8,2.8,5.5,2.0,False,True
2005,Chungcheongbuk-do,7.63,6.0,2.4,5.8,1.6,False,False
2005,Chungcheongnam-do,8.43,7.0,2.5,6.4,1.4,False,False
2005,Daegu,7.61,4.1,2.4,5.5,3.5,False,True
2005,Daejeon,9.19,3.6,2.1,6.4,5.5,False,True
2005,Gangwon-do,8.08,6.5,2.8,6.3,1.6,False,False
2005,Gwangju,8.46,4.2,2.0,5.5,4.2,False,True
2005,Gyeonggi-do,9.73,4.0,2.9,7.2,5.8,True,True
2005,Gyeongsangbuk-do,7.65,7.4,2.1,5.3,0.3,False,False
2005,Gyeongsangnam-do,8.49,5.8,2.4,6.4,2.7,False,False
2005,Incheon,8.52,4.0,3.4,6.6,4.6,True,True
2005,Jeju,10.04,5.2,3.1,6.5,4.9,False,False
2005,Jeollabuk-do,8.01,6.6,2.5,5.4,1.4,False,False
2005,Jeollanam-do,7.86,7.7,2.2,4.9,0.2,False,False
2005,Seoul,8.08,3.5,2.5,7.4,4.6,True,True
2005,Ulsan,9.13,3.7,2.7,6.7,5.5,False,True
2005,Whole country,8.42,4.8,2.6,6.8,3.7,False,False
2005,Busan,6.12,4.6,2.7,4.1,1.5,False,True
2005,Chungcheongbuk-do,8.07,6.2,2.1,4.2,1.8,False,False
2005,Chungcheongnam-do,8.16,6.6,2.2,4.9,1.5,False,False
2005,Daegu,7.75,4.1,2.2,4.2,3.6,False,True
2005,Daejeon,9.0,3.4,1.8,5.1,5.6,False,True
2005,Gangwon-do,7.41,6.6,2.8,4.7,0.8,False,False
2005,Gwangju,9.23,4.0,2.2,4.3,5.3,False,True
2005,Gyeonggi-do,9.83,3.8,2.9,5.5,6.0,True,True
2005,Gyeongsangbuk-do,7.85,6.8,1.9,4.0,1.0,False,False
2005,Gyeongsangnam-do,8.23,5.7,2.4,4.6,2.6,False,False
2005,Incheon,8.19,4.1,3.1,5.2,4.1,True,True
2005,Jeju,10.03,5.0,2.7,4.8,5.1,False,False
2005,Jeollabuk-do,7.84,6.4,2.5,4.4,1.5,False,False
2005,Jeollanam-do,7.5,7.7,2.2,4.3,-0.2,False,False
2005,Seoul,8.21,3.7,2.5,5.9,4.5,True,True
2005,Ulsan,8.77,3.4,2.2,5.1,5.4,False,True
2005,Whole country,8.38,4.7,2.6,5.3,3.7,False,False
2005,Busan,6.96,4.9,2.9,4.8,2.1,False,True
2005,Chungcheongbuk-do,8.66,5.7,3.0,4.4,3.0,False,False
2005,Chungcheongnam-do,9.13,6.5,2.6,4.9,2.6,False,False
2005,Daegu,8.06,4.4,2.6,4.5,3.6,False,True
2005,Daejeon,9.17,3.7,2.6,4.5,5.5,False,True
2005,Gangwon-do,8.46,6.8,3.0,4.7,1.6,False,False
2005,Gwangju,8.49,3.8,2.4,4.4,4.7,False,True
2005,Gyeonggi-do,9.96,3.8,3.3,6.1,6.1,True,True
2005,Gyeongsangbuk-do,7.85,7.2,2.5,4.5,0.7,False,False
2005,Gyeongsangnam-do,8.59,5.6,2.8,5.1,3.0,False,False
2005,Incheon,9.05,4.2,3.6,6.0,4.9,True,True
2005,Jeju,9.53,5.0,3.3,4.9,4.5,False,False
2005,Jeollabuk-do,7.88,6.6,2.6,4.2,1.2,False,False
2005,Jeollanam-do,7.34,7.3,2.4,4.1,0.0,False,False
2005,Seoul,8.54,3.5,2.9,6.5,5.0,True,True
2005,Ulsan,9.46,3.7,2.5,5.1,5.8,False,True
2005,Whole country,8.7,4.7,3.0,5.6,4.0,False,False
2005,Busan,7.41,4.9,2.8,3.6,2.5,False,True
2005,Chungcheongbuk-do,9.5,5.6,2.3,4.0,3.9,False,False
2005,Chungcheongnam-do,8.88,6.5,2.5,4.7,2.4,False,False
2005,Daegu,8.61,4.3,2.5,3.5,4.3,False,True
2005,Daejeon,9.58,3.9,2.2,4.1,5.7,False,True
2005,Gangwon-do,8.92,6.5,2.7,4.4,2.4,False,False
2005,Gwangju,9.86,3.8,2.2,3.7,6.0,False,True
2005,Gyeonggi-do,10.67,3.9,2.9,5.3,6.8,True,True
2005,Gyeongsangbuk-do,8.49,7.0,2.2,3.7,1.4,False,False
2005,Gyeongsangnam-do,9.79,5.9,2.6,4.0,3.9,False,False
2005,Incheon,9.23,4.0,3.4,4.7,5.3,True,True
2005,Jeju,10.59,5.6,3.6,4.6,5.0,False,False
2005,Jeollabuk-do,8.46,6.7,2.4,3.6,1.8,False,False
2005,Jeollanam-do,7.7,8.0,2.2,3.4,-0.3,False,False
2005,Seoul,9.2,3.5,2.6,5.3,5.7,True,True
2005,Ulsan,10.76,3.4,2.8,4.2,7.4,False,True
2005,Whole country,9.34,4.7,2.7,4.7,4.6,False,False
2005,Busan,6.95,5.3,2.7,4.4,1.7,False,True
2005,Chungcheongbuk-do,8.83,7.1,2.1,5.7,1.7,False,False
2005,Chungcheongnam-do,9.14,7.5,2.4,5.5,1.6,False,False
2005,Daegu,8.25,4.5,2.1,4.5,3.7,False,True
2005,Daejeon,9.42,4.2,2.3,6.0,5.2,False,True
2005,Gangwon-do,8.04,7.0,2.6,5.1,1.0,False,False
2005,Gwangju,9.22,4.1,2.6,5.0,5.1,False,True
2005,Gyeonggi-do,10.51,4.1,2.7,6.1,6.4,True,True
2005,Gyeongsangbuk-do,8.4,7.4,2.1,4.7,1.0,False,False
2005,Gyeongsangnam-do,8.98,6.3,2.5,4.9,2.7,False,False
2005,Incheon,8.73,4.5,3.4,6.2,4.2,True,True
2005,Jeju,10.77,5.1,3.0,4.9,5.7,False,False
2005,Jeollabuk-do,8.16,7.6,2.3,4.9,0.6,False,False
2005,Jeollanam-do,7.47,8.4,2.3,4.3,-1.0,False,False
2005,Seoul,8.91,3.8,2.5,6.3,5.1,True,True
2005,Ulsan,9.86,4.0,2.7,5.4,5.9,False,True
2005,Whole country,9.0,5.1,2.6,5.8,3.9,False,False
2005,Busan,6.92,5.4,2.6,6.2,1.5,False,True
2005,Chungcheongbuk-do,8.69,6.6,2.7,6.8,2.0,False,False
2005,Chungcheongnam-do,8.77,7.6,2.1,7.9,1.2,False,False
2005,Daegu,8.15,4.5,2.4,6.3,3.6,False,True
2005,Daejeon,9.24,4.2,2.5,8.0,5.0,False,True
2005,Gangwon-do,8.16,6.9,2.7,6.5,1.3,False,False
2005,Gwangju,9.77,4.2,2.1,7.1,5.5,False,True
2005,Gyeonggi-do,10.18,4.1,2.8,8.6,6.0,True,True
2005,Gyeongsangbuk-do,8.14,8.1,2.2,7.2,0.0,False,False
2005,Gyeongsangnam-do,8.87,6.3,2.5,7.0,2.6,False,False
2005,Incheon,9.21,4.2,3.3,7.7,5.0,True,True
2005,Jeju,10.1,5.4,2.9,6.7,4.7,False,False
2005,Jeollabuk-do,8.34,7.6,2.4,6.2,0.8,False,False
2005,Jeollanam-do,8.28,8.5,2.1,5.8,-0.2,False,False
2005,Seoul,8.85,3.9,2.4,8.8,4.9,True,True
2005,Ulsan,8.84,4.3,2.4,8.3,4.5,False,True
2005,Whole country,8.92,5.2,2.6,7.9,3.7,False,False
2005,Busan,6.43,5.6,2.5,8.0,0.9,False,True
2005,Chungcheongbuk-do,7.89,7.4,2.0,8.8,0.5,False,False
2005,Chungcheongnam-do,8.26,7.1,2.1,9.4,1.1,False,False
2005,Daegu,7.25,4.8,2.0,8.2,2.5,False,True
2005,Daejeon,8.36,4.4,2.1,9.6,4.0,False,True
2005,Gangwon-do,7.23,7.4,2.6,8.1,-0.2,False,False
2005,Gwangju,7.74,4.2,1.9,8.6,3.5,False,True
2005,Gyeonggi-do,9.08,4.2,2.6,10.5,4.9,True,True
2005,Gyeongsangbuk-do,7.4,7.9,2.0,8.8,-0.5,False,False
2005,Gyeongsangnam-do,8.14,6.6,2.4,9.3,1.5,False,False
2005,Incheon,8.32,4.3,3.0,9.4,4.0,True,True
2005,Jeju,9.84,6.1,2.5,8.2,3.7,False,False
2005,Jeollabuk-do,6.67,7.5,1.9,7.8,-0.9,False,False
2005,Jeollanam-do,6.94,8.6,2.0,7.2,-1.7,False,False
2005,Seoul,7.86,3.9,2.3,5.5,3.9,True,True
2005,Ulsan,9.31,4.0,2.2,5.5,5.3,False,True
2005,Whole country,7.99,5.3,2.4,9.9,2.7,False,False
2006,Busan,7.42,5.7,2.6,5.5,1.7,False,True
2006,Chungcheongbuk-do,9.98,6.4,2.5,5.9,3.6,False,False
2006,Chungcheongnam-do,10.32,7.3,2.2,6.5,3.0,False,False
2006,Daegu,8.59,4.9,2.2,5.6,3.7,False,True
2006,Daejeon,10.91,4.2,2.1,6.3,6.7,False,True
2006,Gangwon-do,9.18,7.1,2.4,5.2,2.1,False,False
2006,Gwangju,11.42,4.1,1.9,5.6,7.3,False,True
2006,Gyeonggi-do,11.12,4.1,2.8,6.5,7.0,True,True
2006,Gyeongsangbuk-do,8.87,7.8,2.1,5.7,1.1,False,False
2006,Gyeongsangnam-do,9.7,6.5,2.5,6.7,3.2,False,False
2006,Incheon,9.73,4.3,2.9,6.1,5.4,True,True
2006,Jeju,10.35,6.1,2.7,6.4,4.2,False,False
2006,Jeollabuk-do,9.6,7.4,2.4,5.5,2.2,False,False
2006,Jeollanam-do,8.99,8.5,2.2,5.3,0.5,False,False
2006,Seoul,9.67,3.9,2.3,6.6,5.8,True,True
2006,Ulsan,10.12,3.8,2.5,6.4,6.3,False,True
2006,Whole country,9.82,5.2,2.5,6.3,4.6,False,False
2006,Busan,7.83,5.4,2.8,5.1,2.5,False,True
2006,Chungcheongbuk-do,9.64,6.7,2.9,5.5,2.9,False,False
2006,Chungcheongnam-do,9.89,6.8,2.7,5.8,3.1,False,False
2006,Daegu,8.57,4.6,2.9,4.9,3.9,False,True
2006,Daejeon,10.34,4.1,2.5,5.8,6.2,False,True
2006,Gangwon-do,9.19,7.1,3.2,5.3,2.1,False,False
2006,Gwangju,10.8,4.4,2.4,5.9,6.4,False,True
2006,Gyeonggi-do,11.5,4.0,3.2,6.0,7.5,True,True
2006,Gyeongsangbuk-do,9.17,7.7,2.5,5.7,1.5,False,False
2006,Gyeongsangnam-do,10.61,6.2,2.8,6.2,4.4,False,False
2006,Incheon,9.71,4.4,3.8,5.6,5.3,True,True
2006,Jeju,11.41,5.9,3.2,6.4,5.5,False,False
2006,Jeollabuk-do,9.21,7.7,2.6,5.3,1.5,False,False
2006,Jeollanam-do,9.05,8.6,2.7,5.3,0.4,False,False
2006,Seoul,9.98,3.8,2.7,6.1,6.2,True,True
2006,Ulsan,10.59,3.6,2.9,5.9,7.0,False,True
2006,Whole country,10.02,5.1,2.9,6.0,4.9,False,False
2006,Busan,7.58,5.4,2.8,5.2,2.1,False,True
2006,Chungcheongbuk-do,8.98,7.0,2.4,6.1,1.9,False,False
2006,Chungcheongnam-do,9.96,7.1,2.4,6.8,2.9,False,False
2006,Daegu,9.15,4.6,2.3,5.5,4.5,False,True
2006,Daejeon,11.23,4.2,2.3,6.3,7.0,False,True
2006,Gangwon-do,9.42,7.1,2.8,5.9,2.3,False,False
2006,Gwangju,10.6,4.4,2.3,5.9,6.2,False,True
2006,Gyeonggi-do,11.45,4.1,3.0,6.9,7.4,True,True
2006,Gyeongsangbuk-do,9.24,7.5,2.3,6.1,1.7,False,False
2006,Gyeongsangnam-do,9.85,6.1,2.5,6.0,3.8,False,False
2006,Incheon,9.16,4.2,3.3,6.3,4.9,True,True
2006,Jeju,10.96,6.1,3.1,7.0,4.9,False,False
2006,Jeollabuk-do,8.88,7.3,2.6,6.0,1.6,False,False
2006,Jeollanam-do,8.81,8.7,2.3,5.6,0.1,False,False
2006,Seoul,10.03,3.8,2.5,6.8,6.2,True,True
2006,Ulsan,10.34,3.8,2.6,6.5,6.5,False,True
2006,Whole country,9.93,5.1,2.7,6.6,4.8,False,False
2006,Busan,7.37,5.3,2.3,4.7,2.0,False,True
2006,Chungcheongbuk-do,9.05,6.4,1.9,5.8,2.7,False,False
2006,Chungcheongnam-do,9.95,6.9,2.4,6.6,3.1,False,False
2006,Daegu,8.34,4.7,2.1,4.9,3.6,False,True
2006,Daejeon,9.99,4.3,2.0,6.2,5.7,False,True
2006,Gangwon-do,8.08,7.3,2.4,5.5,0.8,False,False
2006,Gwangju,9.91,3.9,1.8,5.5,6.0,False,True
2006,Gyeonggi-do,10.75,4.1,2.5,6.4,6.6,True,True
2006,Gyeongsangbuk-do,8.47,7.3,1.9,5.6,1.2,False,False
2006,Gyeongsangnam-do,9.35,6.2,2.2,5.5,3.2,False,False
2006,Incheon,9.46,4.2,2.8,5.7,5.3,True,True
2006,Jeju,10.14,4.9,2.5,5.8,5.3,False,False
2006,Jeollabuk-do,8.26,7.4,2.2,5.4,0.8,False,False
2006,Jeollanam-do,8.37,8.8,2.0,5.3,-0.4,False,False
2006,Seoul,9.43,3.8,2.4,6.4,5.6,True,True
2006,Ulsan,9.79,3.5,2.3,6.0,6.3,False,True
2006,Whole country,9.38,5.1,2.4,6.1,4.3,False,False
2006,Busan,7.13,5.2,2.6,6.3,1.9,False,True
2006,Chungcheongbuk-do,9.05,6.3,2.5,6.9,2.7,False,False
2006,Chungcheongnam-do,9.3,6.9,2.2,8.1,2.4,False,False
2006,Daegu,7.99,4.7,2.2,6.1,3.3,False,True
2006,Daejeon,9.51,4.1,1.9,7.4,5.5,False,True
2006,Gangwon-do,8.13,7.0,2.6,6.4,1.2,False,False
2006,Gwangju,9.89,4.0,2.3,6.9,5.8,False,True
2006,Gyeonggi-do,10.57,4.0,2.6,8.0,6.6,True,True
2006,Gyeongsangbuk-do,8.12,7.2,1.9,6.9,0.9,False,False
2006,Gyeongsangnam-do,9.27,5.7,2.4,7.4,3.6,False,False
2006,Incheon,8.93,4.3,3.2,7.3,4.6,True,True
2006,Jeju,9.7,5.0,3.0,6.6,4.7,False,False
2006,Jeollabuk-do,7.9,6.8,2.2,6.2,1.1,False,False
2006,Jeollanam-do,8.11,8.1,2.0,5.8,0.0,False,False
2006,Seoul,8.99,3.7,2.3,8.2,5.3,True,True
2006,Ulsan,9.85,3.9,2.6,8.1,5.9,False,True
2006,Whole country,9.1,4.9,2.5,7.6,4.2,False,False
2006,Busan,6.79,4.8,2.6,6.0,2.0,False,True
2006,Chungcheongbuk-do,8.47,6.3,2.5,6.7,2.2,False,False
2006,Chungcheongnam-do,9.01,6.7,2.4,6.7,2.3,False,False
2006,Daegu,7.67,4.2,2.2,5.9,3.5,False,True
2006,Daejeon,9.66,3.6,2.5,6.9,6.0,False,True
2006,Gangwon-do,7.35,6.9,2.9,6.8,0.4,False,False
2006,Gwangju,8.93,3.9,2.2,6.4,5.1,False,True
2006,Gyeonggi-do,10.31,3.8,2.8,7.6,6.5,True,True
2006,Gyeongsangbuk-do,8.05,7.3,2.2,6.5,0.7,False,False
2006,Gyeongsangnam-do,8.74,5.5,2.8,6.9,3.2,False,False
2006,Incheon,8.58,4.0,3.4,6.9,4.6,True,True
2006,Jeju,9.89,4.7,3.4,7.0,5.1,False,False
2006,Jeollabuk-do,7.93,6.7,2.5,5.6,1.2,False,False
2006,Jeollanam-do,7.56,7.7,2.5,5.4,-0.1,False,False
2006,Seoul,8.78,3.6,2.6,7.8,5.2,True,True
2006,Ulsan,9.64,3.6,2.6,8.2,6.0,False,True
2006,Whole country,8.8,4.7,2.7,7.2,4.1,False,False
2006,Busan,6.35,4.7,2.7,4.2,1.6,False,True
2006,Chungcheongbuk-do,8.68,5.8,2.2,5.2,2.9,False,False
2006,Chungcheongnam-do,8.65,6.2,2.1,5.3,2.5,False,False
2006,Daegu,7.28,4.3,2.1,4.1,3.0,False,True
2006,Daejeon,9.04,3.8,2.3,5.0,5.2,False,True
2006,Gangwon-do,7.81,7.2,2.5,4.7,0.7,False,False
2006,Gwangju,8.65,3.7,1.7,4.6,4.9,False,True
2006,Gyeonggi-do,9.73,3.8,2.7,5.7,5.9,True,True
2006,Gyeongsangbuk-do,7.6,6.9,2.0,4.8,0.7,False,False
2006,Gyeongsangnam-do,8.68,5.6,2.2,5.1,3.1,False,False
2006,Incheon,8.83,4.0,3.0,5.2,4.8,True,True
2006,Jeju,10.09,5.1,3.0,5.5,5.0,False,False
2006,Jeollabuk-do,8.01,6.6,2.0,4.8,1.4,False,False
2006,Jeollanam-do,7.65,7.8,2.0,4.6,-0.1,False,False
2006,Seoul,8.26,3.6,2.3,5.8,4.6,True,True
2006,Ulsan,8.91,3.7,2.7,5.4,5.2,False,True
2006,Whole country,8.47,4.7,2.4,5.4,3.8,False,False
2006,Busan,7.01,5.0,1.8,5.1,2.0,False,True
2006,Chungcheongbuk-do,8.93,6.3,2.7,5.0,2.6,False,False
2006,Chungcheongnam-do,9.09,6.6,2.8,5.5,2.5,False,False
2006,Daegu,8.13,4.4,2.5,5.0,3.7,False,True
2006,Daejeon,9.59,4.1,2.4,5.5,5.5,False,True
2006,Gangwon-do,8.16,6.3,2.7,4.1,1.8,False,False
2006,Gwangju,9.04,4.2,2.1,5.1,4.9,False,True
2006,Gyeonggi-do,10.4,3.9,3.0,6.5,6.5,True,True
2006,Gyeongsangbuk-do,7.93,7.0,2.6,4.7,0.9,False,False
2006,Gyeongsangnam-do,9.22,5.7,2.9,5.8,3.5,False,False
2006,Incheon,8.94,4.4,3.8,6.4,4.6,True,True
2006,Jeju,10.36,4.7,3.3,4.9,5.7,False,False
2006,Jeollabuk-do,8.31,6.8,2.5,4.3,1.5,False,False
2006,Jeollanam-do,7.74,8.1,2.5,4.6,-0.3,False,False
2006,Seoul,8.97,3.8,2.4,6.9,5.2,True,True
2006,Ulsan,9.94,3.7,3.0,5.4,6.3,False,True
2006,Whole country,9.02,4.9,2.7,6.1,4.2,False,False
2006,Busan,7.34,5.0,2.3,3.7,2.3,False,True
2006,Chungcheongbuk-do,9.09,6.3,2.6,4.3,2.8,False,False
2006,Chungcheongnam-do,9.93,6.5,2.4,4.7,3.5,False,False
2006,Daegu,8.61,4.5,1.7,3.7,4.1,False,True
2006,Daejeon,10.24,3.8,2.2,4.5,6.4,False,True
2006,Gangwon-do,8.46,6.7,2.7,4.3,1.7,False,False
2006,Gwangju,10.3,4.0,2.5,3.9,6.3,False,True
2006,Gyeonggi-do,11.04,4.0,2.5,5.1,7.1,True,True
2006,Gyeongsangbuk-do,8.84,7.4,1.8,4.0,1.4,False,False
2006,Gyeongsangnam-do,9.61,6.1,2.6,4.4,3.5,False,False
2006,Incheon,9.34,4.2,3.3,4.6,5.1,True,True
2006,Jeju,11.6,5.1,2.2,4.8,6.5,False,False
2006,Jeollabuk-do,8.56,6.8,2.3,4.2,1.7,False,False
2006,Jeollanam-do,8.27,8.0,2.3,3.9,0.3,False,False
2006,Seoul,9.45,3.8,2.5,5.2,5.7,True,True
2006,Ulsan,10.54,3.7,2.8,4.1,6.8,False,True
2006,Whole country,9.57,4.9,2.5,4.8,4.7,False,False
2006,Busan,7.48,5.2,2.2,4.2,2.3,False,True
2006,Chungcheongbuk-do,8.68,6.4,1.5,4.9,2.3,False,False
2006,Chungcheongnam-do,9.42,7.1,2.3,5.3,2.3,False,False
2006,Daegu,8.27,4.0,1.8,4.3,4.2,False,True
2006,Daejeon,9.76,4.2,2.0,5.1,5.6,False,True
2006,Gangwon-do,8.01,6.5,2.7,4.8,1.5,False,False
2006,Gwangju,9.9,4.2,2.0,4.9,5.7,False,True
2006,Gyeonggi-do,10.74,3.9,2.6,6.1,6.8,True,True
2006,Gyeongsangbuk-do,8.7,7.3,1.8,4.6,1.3,False,False
2006,Gyeongsangnam-do,9.39,6.1,1.7,5.1,3.3,False,False
2006,Incheon,9.05,4.1,3.0,5.9,5.0,True,True
2006,Jeju,10.17,5.7,2.7,5.4,4.4,False,False
2006,Jeollabuk-do,7.88,7.1,2.6,4.3,0.8,False,False
2006,Jeollanam-do,7.82,8.2,2.1,4.4,-0.4,False,False
2006,Seoul,9.3,3.7,2.1,6.1,5.6,True,True
2006,Ulsan,9.73,3.8,2.1,5.2,6.0,False,True
2006,Whole country,9.27,4.9,2.3,5.6,4.4,False,False
2006,Busan,7.12,5.4,2.7,6.8,1.7,False,True
2006,Chungcheongbuk-do,8.77,6.7,1.8,8.0,2.1,False,False
2006,Chungcheongnam-do,9.48,7.4,2.5,8.9,2.0,False,False
2006,Daegu,8.07,4.9,2.3,7.1,3.2,False,True
2006,Daejeon,9.9,4.2,2.4,7.8,5.7,False,True
2006,Gangwon-do,7.85,7.3,2.5,7.0,0.6,False,False
2006,Gwangju,9.12,4.3,2.4,7.6,4.8,False,True
2006,Gyeonggi-do,10.77,4.1,2.9,9.0,6.6,True,True
2006,Gyeongsangbuk-do,8.17,7.6,2.0,7.4,0.6,False,False
2006,Gyeongsangnam-do,9.26,6.1,2.3,8.4,3.2,False,False
2006,Incheon,9.19,4.5,3.3,8.3,4.7,True,True
2006,Jeju,10.86,6.1,2.9,7.9,4.7,False,False
2006,Jeollabuk-do,8.07,7.4,2.3,6.2,0.7,False,False
2006,Jeollanam-do,8.26,8.7,2.5,6.2,-0.4,False,False
2006,Seoul,9.26,4.0,2.3,9.0,5.3,True,True
2006,Ulsan,9.7,4.1,2.5,9.3,5.6,False,True
2006,Whole country,9.22,5.2,2.6,8.4,4.0,False,False
2006,Busan,6.31,5.6,2.3,9.3,0.7,False,True
2006,Chungcheongbuk-do,8.28,6.3,2.3,10.4,2.0,False,False
2006,Chungcheongnam-do,8.8,7.7,2.2,5.5,1.1,False,False
2006,Daegu,7.0,4.6,2.0,9.3,2.4,False,True
2006,Daejeon,8.91,4.2,2.4,5.5,4.7,False,True
2006,Gangwon-do,7.44,7.0,2.3,9.5,0.5,False,False
2006,Gwangju,8.41,4.2,1.8,10.1,4.2,False,True
2006,Gyeonggi-do,9.66,4.2,2.6,5.5,5.5,True,True
2006,Gyeongsangbuk-do,7.6,7.8,2.0,10.2,-0.2,False,False
2006,Gyeongsangnam-do,8.39,6.2,2.0,5.5,2.2,False,False
2006,Incheon,8.17,4.4,1.7,5.5,3.8,True,True
2006,Jeju,10.35,5.5,2.7,9.2,4.8,False,False
2006,Jeollabuk-do,7.06,7.3,2.2,8.9,-0.2,False,False
2006,Jeollanam-do,7.04,8.8,2.0,8.2,-1.7,False,False
2006,Seoul,8.61,3.9,2.3,5.5,4.7,True,True
2006,Ulsan,9.18,4.0,2.4,5.5,5.2,False,True
2006,Whole country,8.37,5.2,2.3,5.5,3.2,False,False
2007,Busan,7.88,5.8,2.3,7.2,2.1,False,True
2007,Chungcheongbuk-do,9.95,6.9,2.3,7.2,3.1,False,False
