,Year,Region,Birth_rate,Death_rate,Divorce_rate,Marriage_rate,Natural_growth_rate,Is_Capital,Is_bigcity,순이동률,전입률,전출률
552,2014,Gyeongsangnam-do,7.87,6.2,2.4,5.4,1.6,False,False,0.2,13.9,13.7
553,2014,Gyeongsangnam-do,7.67,6.5,2.4,7.7,1.2,False,False,0.2,13.9,13.7
554,2014,Incheon,9.75,4.6,2.7,6.3,5.1,True,True,0.3,15.8,15.5
555,2014,Incheon,10.01,5.3,2.5,6.2,4.7,True,True,0.3,15.8,15.5
556,2014,Incheon,9.14,5.2,2.6,5.9,4.0,True,True,0.3,15.8,15.5
557,2014,Incheon,9.55,4.5,2.7,5.8,5.0,True,True,0.3,15.8,15.5
558,2014,Incheon,8.71,4.8,2.5,6.6,3.9,True,True,0.3,15.8,15.5
559,2014,Incheon,8.31,4.4,2.7,5.9,3.9,True,True,0.3,15.8,15.5
560,2014,Incheon,8.86,4.4,2.9,6.2,4.5,True,True,0.3,15.8,15.5
561,2014,Incheon,9.15,4.3,2.5,5.3,4.8,True,True,0.3,15.8,15.5
562,2014,Incheon,9.53,4.6,2.9,4.5,5.0,True,True,0.3,15.8,15.5
563,2014,Incheon,8.69,4.6,2.6,6.1,4.1,True,True,0.3,15.8,15.5
564,2014,Incheon,8.2,4.8,2.3,5.6,3.4,True,True,0.3,15.8,15.5
565,2014,Incheon,8.22,4.8,2.4,7.9,3.4,True,True,0.3,15.8,15.5
566,2014,Jeju,10.56,6.0,2.9,6.5,4.5,False,False,1.9,15.5,13.7
567,2014,Jeju,10.48,6.9,2.3,7.3,3.6,False,False,1.9,15.5,13.7
568,2014,Jeju,9.49,5.7,2.1,6.5,3.8,False,False,1.9,15.5,13.7
569,2014,Jeju,9.87,5.6,2.4,5.6,4.2,False,False,1.9,15.5,13.7
570,2014,Jeju,8.6,4.9,2.1,6.6,3.7,False,False,1.9,15.5,13.7
571,2014,Jeju,9.08,5.1,2.6,6.2,4.0,False,False,1.9,15.5,13.7
572,2014,Jeju,8.65,4.7,2.9,5.6,4.0,False,False,1.9,15.5,13.7
573,2014,Jeju,9.62,5.5,2.1,5.0,4.1,False,False,1.9,15.5,13.7
574,2014,Jeju,9.71,4.9,2.7,4.9,4.8,False,False,1.9,15.5,13.7
575,2014,Jeju,9.7,5.5,2.9,6.4,4.2,False,False,1.9,15.5,13.7
576,2014,Jeju,7.73,5.9,2.8,5.3,1.9,False,False,1.9,15.5,13.7
577,2014,Jeju,7.94,5.9,2.9,6.5,2.0,False,False,1.9,15.5,13.7
578,2014,Jeollabuk-do,9.24,7.5,2.0,5.3,1.8,False,False,,,
579,2014,Jeollabuk-do,8.62,8.5,2.3,5.7,0.1,False,False,,,
580,2014,Jeollabuk-do,7.79,7.7,2.1,5.1,0.1,False,False,,,
581,2014,Jeollabuk-do,7.61,7.3,2.4,4.7,0.3,False,False,,,
582,2014,Jeollabuk-do,7.24,6.9,2.5,5.3,0.3,False,False,,,
583,2014,Jeollabuk-do,7.27,6.8,2.2,4.6,0.4,False,False,,,
584,2014,Jeollabuk-do,7.39,6.4,2.3,4.5,1.0,False,False,,,
585,2014,Jeollabuk-do,7.57,6.5,2.0,4.0,1.1,False,False,,,
586,2014,Jeollabuk-do,8.21,7.2,2.3,3.9,1.0,False,False,,,
587,2014,Jeollabuk-do,7.65,7.4,2.3,5.1,0.2,False,False,,,
588,2014,Jeollabuk-do,6.89,7.5,2.2,4.6,-0.6,False,False,,,
589,2014,Jeollabuk-do,6.45,7.9,1.9,6.5,-1.5,False,False,,,
590,2014,Jeollanam-do,8.89,9.0,2.0,5.8,-0.1,False,False,0.0,13.7,13.8
591,2014,Jeollanam-do,8.89,9.4,2.5,5.8,-0.5,False,False,0.0,13.7,13.8
592,2014,Jeollanam-do,8.18,9.0,2.3,5.1,-0.8,False,False,0.0,13.7,13.8
593,2014,Jeollanam-do,7.82,8.2,2.2,5.0,-0.4,False,False,0.0,13.7,13.8
594,2014,Jeollanam-do,7.52,8.4,2.1,5.2,-0.9,False,False,0.0,13.7,13.8
595,2014,Jeollanam-do,7.5,8.1,2.3,5.0,-0.6,False,False,0.0,13.7,13.8
596,2014,Jeollanam-do,7.8,7.7,2.3,4.5,0.1,False,False,0.0,13.7,13.8
597,2014,Jeollanam-do,7.55,8.0,1.9,4.2,-0.4,False,False,0.0,13.7,13.8
598,2014,Jeollanam-do,7.95,8.4,2.1,3.8,-0.4,False,False,0.0,13.7,13.8
599,2014,Jeollanam-do,7.78,8.4,2.1,4.8,-0.6,False,False,0.0,13.7,13.8
600,2014,Jeollanam-do,7.3,8.4,2.4,4.2,-1.1,False,False,0.0,13.7,13.8
601,2014,Jeollanam-do,6.88,9.0,2.1,6.0,-2.1,False,False,0.0,13.7,13.8
602,2014,Sejong,10.32,8.0,2.2,5.6,2.3,False,False,24.2,40.9,16.7
603,2014,Sejong,9.99,8.0,1.9,6.1,2.0,False,False,24.2,40.9,16.7
604,2014,Sejong,10.22,7.1,2.2,6.2,3.1,False,False,24.2,40.9,16.7
605,2014,Sejong,10.66,6.9,2.6,6.2,3.7,False,False,24.2,40.9,16.7
606,2014,Sejong,9.01,5.3,1.9,6.8,3.7,False,False,24.2,40.9,16.7
607,2014,Sejong,8.85,5.3,1.7,5.8,3.6,False,False,24.2,40.9,16.7
608,2014,Sejong,10.38,6.2,2.3,6.8,4.2,False,False,24.2,40.9,16.7
609,2014,Sejong,11.65,6.5,2.1,5.8,5.2,False,False,24.2,40.9,16.7
610,2014,Sejong,11.22,5.0,2.5,5.2,6.2,False,False,24.2,40.9,16.7
611,2014,Sejong,11.64,5.7,2.2,9.5,5.9,False,False,24.2,40.9,16.7
612,2014,Sejong,10.27,5.7,1.9,6.9,4.5,False,False,24.2,40.9,16.7
613,2014,Sejong,7.7,7.6,1.9,5.5,0.1,False,False,24.2,40.9,16.7
614,2014,Seoul,9.47,4.3,1.8,6.5,5.2,True,True,-0.9,15.8,16.7
615,2014,Seoul,9.04,4.8,2.1,6.7,4.2,True,True,-0.9,15.8,16.7
616,2014,Seoul,8.55,4.6,1.9,6.3,4.0,True,True,-0.9,15.8,16.7
617,2014,Seoul,8.72,4.2,2.0,5.9,4.5,True,True,-0.9,15.8,16.7
618,2014,Seoul,8.11,4.2,2.0,7.4,3.9,True,True,-0.9,15.8,16.7
619,2014,Seoul,7.81,3.9,2.0,6.5,3.9,True,True,-0.9,15.8,16.7
620,2014,Seoul,8.23,3.9,2.1,6.3,4.3,True,True,-0.9,15.8,16.7
621,2014,Seoul,8.49,3.9,1.8,5.8,4.6,True,True,-0.9,15.8,16.7
622,2014,Seoul,9.02,4.0,2.0,5.0,5.0,True,True,-0.9,15.8,16.7
623,2014,Seoul,8.25,4.2,2.0,6.6,4.0,True,True,-0.9,15.8,16.7
624,2014,Seoul,7.62,4.3,1.8,6.1,3.3,True,True,-0.9,15.8,16.7
625,2014,Seoul,7.4,4.5,2.0,8.9,2.9,True,True,-0.9,15.8,16.7
626,2014,Ulsan,11.04,4.1,2.4,7.7,7.0,False,True,0.2,15.2,15.0
627,2014,Ulsan,11.24,4.7,2.4,6.2,6.5,False,True,0.2,15.2,15.0
628,2014,Ulsan,10.18,4.0,2.4,6.1,6.2,False,True,0.2,15.2,15.0
629,2014,Ulsan,10.82,3.6,2.1,5.6,7.3,False,True,0.2,15.2,15.0
630,2014,Ulsan,10.04,4.0,2.3,7.7,6.0,False,True,0.2,15.2,15.0
631,2014,Ulsan,9.16,4.2,2.2,6.9,5.0,False,True,0.2,15.2,15.0
632,2014,Ulsan,9.55,4.0,2.7,5.9,5.6,False,True,0.2,15.2,15.0
633,2014,Ulsan,9.63,4.0,2.2,5.6,5.7,False,True,0.2,15.2,15.0
634,2014,Ulsan,10.38,4.0,2.6,5.0,6.4,False,True,0.2,15.2,15.0
635,2014,Ulsan,10.1,3.9,2.3,7.3,6.2,False,True,0.2,15.2,15.0
636,2014,Ulsan,9.19,4.2,2.4,6.6,5.0,False,True,0.2,15.2,15.0
637,2014,Ulsan,8.91,4.3,2.5,9.1,4.6,False,True,0.2,15.2,15.0
638,2014,Whole country,9.58,5.4,2.1,6.3,4.1,False,False,0.0,15.0,15.0
639,2014,Whole country,9.45,5.9,2.4,6.4,3.5,False,False,0.0,15.0,15.0
640,2014,Whole country,8.83,5.6,2.2,5.8,3.2,False,False,0.0,15.0,15.0
641,2014,Whole country,8.92,5.2,2.3,5.7,3.7,False,False,0.0,15.0,15.0
642,2014,Whole country,8.3,5.1,2.3,6.6,3.1,False,False,0.0,15.0,15.0
643,2014,Whole country,8.19,4.9,2.3,5.9,3.3,False,False,0.0,15.0,15.0
644,2014,Whole country,8.44,4.8,2.4,5.8,3.6,False,False,0.0,15.0,15.0
645,2014,Whole country,8.47,4.9,2.1,5.2,3.6,False,False,0.0,15.0,15.0
646,2014,Whole country,9.07,5.1,2.4,4.6,4.0,False,False,0.0,15.0,15.0
647,2014,Whole country,8.44,5.2,2.3,6.3,3.2,False,False,0.0,15.0,15.0
648,2014,Whole country,7.75,5.4,2.2,5.6,2.4,False,False,0.0,15.0,15.0
649,2014,Whole country,7.57,5.6,2.3,7.9,2.0,False,False,0.0,15.0,15.0
650,2014,,,,,,,,,-0.1,14.7,14.9
651,2015,Busan,8.68,6.3,2.1,6.0,2.3,False,True,-0.4,14.6,15.0
652,2015,Busan,7.85,6.3,1.8,5.1,1.6,False,True,-0.4,14.6,15.0
653,2015,Busan,8.18,6.9,1.8,5.3,1.3,False,True,-0.4,14.6,15.0
654,2015,Busan,8.1,6.2,2.0,4.9,1.9,False,True,-0.4,14.6,15.0
655,2015,Busan,7.34,6.0,1.6,5.5,1.3,False,True,-0.4,14.6,15.0
656,2015,Busan,7.54,5.6,2.0,6.0,1.9,False,True,-0.4,14.6,15.0
657,2015,Busan,7.54,5.4,1.8,5.3,2.1,False,True,-0.4,14.6,15.0
658,2015,Busan,7.18,5.7,1.7,4.8,1.5,False,True,-0.4,14.6,15.0
659,2015,Busan,8.04,5.5,1.9,3.9,2.6,False,True,-0.4,14.6,15.0
660,2015,Busan,7.68,5.9,2.2,4.5,1.8,False,True,-0.4,14.6,15.0
661,2015,Busan,7.33,5.9,2.0,5.5,1.4,False,True,-0.4,14.6,15.0
662,2015,Busan,6.49,6.1,1.9,7.1,0.4,False,True,-0.4,14.6,15.0
663,2015,Chungcheongbuk-do,9.66,7.0,2.3,6.4,2.7,False,False,0.1,13.7,13.6
664,2015,Chungcheongbuk-do,9.24,7.2,1.8,5.1,2.0,False,False,0.1,13.7,13.6
665,2015,Chungcheongbuk-do,9.48,7.8,2.6,5.8,1.7,False,False,0.1,13.7,13.6
666,2015,Chungcheongbuk-do,8.64,6.7,2.2,5.5,2.0,False,False,0.1,13.7,13.6
667,2015,Chungcheongbuk-do,8.4,6.7,1.9,6.0,1.7,False,False,0.1,13.7,13.6
668,2015,Chungcheongbuk-do,8.61,6.4,2.6,6.0,2.2,False,False,0.1,13.7,13.6
669,2015,Chungcheongbuk-do,8.59,6.3,2.1,5.2,2.2,False,False,0.1,13.7,13.6
670,2015,Chungcheongbuk-do,7.97,6.4,2.2,4.5,1.6,False,False,0.1,13.7,13.6
671,2015,Chungcheongbuk-do,8.73,6.4,2.3,4.5,2.3,False,False,0.1,13.7,13.6
672,2015,Chungcheongbuk-do,8.83,6.8,2.3,5.3,2.1,False,False,0.1,13.7,13.6
673,2015,Chungcheongbuk-do,8.24,6.9,1.8,6.1,1.3,False,False,0.1,13.7,13.6
674,2015,Chungcheongbuk-do,7.29,6.8,2.3,7.4,0.5,False,False,0.1,13.7,13.6
675,2015,Chungcheongnam-do,9.75,7.3,2.3,6.9,2.5,False,False,0.5,14.1,13.6
676,2015,Chungcheongnam-do,9.85,8.0,2.1,5.3,1.9,False,False,0.5,14.1,13.6
677,2015,Chungcheongnam-do,10.05,7.9,2.1,6.4,2.1,False,False,0.5,14.1,13.6
678,2015,Chungcheongnam-do,9.5,7.3,2.2,6.1,2.2,False,False,0.5,14.1,13.6
679,2015,Chungcheongnam-do,9.43,6.9,2.0,6.5,2.5,False,False,0.5,14.1,13.6
680,2015,Chungcheongnam-do,9.04,6.8,2.5,6.3,2.3,False,False,0.5,14.1,13.6
681,2015,Chungcheongnam-do,8.69,6.4,2.5,5.4,2.3,False,False,0.5,14.1,13.6
682,2015,Chungcheongnam-do,8.62,6.4,2.2,4.9,2.2,False,False,0.5,14.1,13.6
683,2015,Chungcheongnam-do,8.94,6.6,2.3,4.4,2.4,False,False,0.5,14.1,13.6
684,2015,Chungcheongnam-do,8.93,6.9,2.4,5.5,2.1,False,False,0.5,14.1,13.6
685,2015,Chungcheongnam-do,8.5,6.9,2.3,6.2,1.6,False,False,0.5,14.1,13.6
686,2015,Chungcheongnam-do,7.43,7.1,2.7,8.1,0.3,False,False,0.5,14.1,13.6
687,2015,Daegu,8.89,5.7,2.0,5.7,3.2,False,True,-0.5,14.2,14.7
688,2015,Daegu,8.15,5.8,1.6,4.7,2.3,False,True,-0.5,14.2,14.7
689,2015,Daegu,8.93,5.9,1.7,5.5,3.0,False,True,-0.5,14.2,14.7
690,2015,Daegu,8.14,5.6,1.8,4.6,2.5,False,True,-0.5,14.2,14.7
691,2015,Daegu,7.81,5.3,1.9,5.8,2.5,False,True,-0.5,14.2,14.7
692,2015,Daegu,7.55,4.9,2.1,5.5,2.7,False,True,-0.5,14.2,14.7
693,2015,Daegu,7.89,4.6,1.9,4.7,3.3,False,True,-0.5,14.2,14.7
694,2015,Daegu,7.46,5.0,1.7,4.5,2.5,False,True,-0.5,14.2,14.7
695,2015,Daegu,7.95,4.9,1.6,3.6,3.0,False,True,-0.5,14.2,14.7
696,2015,Daegu,7.35,4.9,1.8,4.5,2.4,False,True,-0.5,14.2,14.7
697,2015,Daegu,7.47,5.5,1.8,5.3,2.0,False,True,-0.5,14.2,14.7
698,2015,Daegu,6.8,5.4,1.9,6.4,1.4,False,True,-0.5,14.2,14.7
699,2015,Daejeon,10.41,5.0,1.6,6.5,5.4,False,True,-1.4,14.6,15.9
700,2015,Daejeon,9.81,4.7,1.8,5.0,5.1,False,True,-1.4,14.6,15.9
701,2015,Daejeon,10.12,5.3,1.9,6.2,4.9,False,True,-1.4,14.6,15.9
702,2015,Daejeon,9.51,4.8,2.1,6.0,4.7,False,True,-1.4,14.6,15.9
703,2015,Daejeon,9.06,4.8,1.6,6.4,4.2,False,True,-1.4,14.6,15.9
704,2015,Daejeon,9.06,4.6,2.4,6.4,4.5,False,True,-1.4,14.6,15.9
705,2015,Daejeon,9.0,4.2,2.0,5.7,4.8,False,True,-1.4,14.6,15.9
706,2015,Daejeon,8.5,3.9,1.8,4.7,4.6,False,True,-1.4,14.6,15.9
707,2015,Daejeon,9.01,4.2,1.9,4.5,4.8,False,True,-1.4,14.6,15.9
708,2015,Daejeon,9.0,4.5,2.2,5.3,4.5,False,True,-1.4,14.6,15.9
709,2015,Daejeon,8.37,4.4,2.2,5.7,3.9,False,True,-1.4,14.6,15.9
710,2015,Daejeon,7.33,4.9,2.3,7.3,2.5,False,True,-1.4,14.6,15.9
711,2015,Gangwon-do,8.03,7.8,2.1,5.8,0.2,False,False,0.3,14.8,14.5
712,2015,Gangwon-do,6.99,8.2,2.1,4.3,-1.2,False,False,0.3,14.8,14.5
713,2015,Gangwon-do,8.14,8.2,2.1,5.4,0.0,False,False,0.3,14.8,14.5
714,2015,Gangwon-do,7.83,8.3,2.2,4.8,-0.5,False,False,0.3,14.8,14.5
715,2015,Gangwon-do,6.92,6.9,2.1,5.3,0.1,False,False,0.3,14.8,14.5
716,2015,Gangwon-do,7.02,7.2,2.6,5.7,-0.2,False,False,0.3,14.8,14.5
717,2015,Gangwon-do,6.83,6.9,2.4,4.6,-0.1,False,False,0.3,14.8,14.5
718,2015,Gangwon-do,6.74,6.6,2.3,4.1,0.1,False,False,0.3,14.8,14.5
719,2015,Gangwon-do,7.03,7.3,2.2,4.2,-0.2,False,False,0.3,14.8,14.5
720,2015,Gangwon-do,7.08,7.0,2.3,5.2,0.1,False,False,0.3,14.8,14.5
721,2015,Gangwon-do,6.49,7.1,2.3,5.4,-0.6,False,False,0.3,14.8,14.5
722,2015,Gangwon-do,6.45,7.2,2.4,6.8,-0.7,False,False,0.3,14.8,14.5
723,2015,Gwangju,9.87,5.3,1.8,6.2,4.6,False,True,-0.6,15.3,16.0
724,2015,Gwangju,9.25,5.9,2.1,5.2,3.3,False,True,-0.6,15.3,16.0
725,2015,Gwangju,9.11,5.8,1.8,6.1,3.3,False,True,-0.6,15.3,16.0
726,2015,Gwangju,8.76,5.1,2.1,5.8,3.6,False,True,-0.6,15.3,16.0
727,2015,Gwangju,8.24,4.8,1.7,6.0,3.5,False,True,-0.6,15.3,16.0
728,2015,Gwangju,7.95,4.5,2.1,5.5,3.4,False,True,-0.6,15.3,16.0
729,2015,Gwangju,8.29,4.7,1.8,4.6,3.6,False,True,-0.6,15.3,16.0
730,2015,Gwangju,8.06,4.8,1.7,4.5,3.3,False,True,-0.6,15.3,16.0
731,2015,Gwangju,9.01,4.8,2.0,3.7,4.2,False,True,-0.6,15.3,16.0
732,2015,Gwangju,8.38,5.2,2.2,5.1,3.2,False,True,-0.6,15.3,16.0
733,2015,Gwangju,7.98,5.1,1.9,5.4,2.9,False,True,-0.6,15.3,16.0
734,2015,Gwangju,6.91,5.0,1.9,7.0,1.9,False,True,-0.6,15.3,16.0
735,2015,Gyeonggi-do,10.31,4.5,2.2,6.5,5.9,True,True,0.8,16.2,15.4
736,2015,Gyeonggi-do,9.85,4.7,2.2,5.3,5.2,True,True,0.8,16.2,15.4
737,2015,Gyeonggi-do,9.98,4.8,2.2,6.4,5.2,True,True,0.8,16.2,15.4
738,2015,Gyeonggi-do,9.74,4.5,2.1,5.9,5.2,True,True,0.8,16.2,15.4
739,2015,Gyeonggi-do,9.03,4.2,2.0,6.6,4.8,True,True,0.8,16.2,15.4
740,2015,Gyeonggi-do,9.16,4.0,2.5,6.4,5.2,True,True,0.8,16.2,15.4
741,2015,Gyeonggi-do,9.03,3.9,2.3,5.4,5.1,True,True,0.8,16.2,15.4
742,2015,Gyeonggi-do,8.8,4.0,2.1,5.1,4.8,True,True,0.8,16.2,15.4
743,2015,Gyeonggi-do,9.3,4.0,2.2,4.7,5.3,True,True,0.8,16.2,15.4
744,2015,Gyeonggi-do,9.03,4.3,2.3,5.4,4.7,True,True,0.8,16.2,15.4
745,2015,Gyeonggi-do,8.35,4.4,2.4,6.4,3.9,True,True,0.8,16.2,15.4
746,2015,Gyeonggi-do,7.96,4.3,2.4,7.8,3.6,True,True,0.8,16.2,15.4
747,2015,Gyeongsangbuk-do,9.48,8.6,2.2,5.8,0.9,False,False,0.0,12.8,12.9
748,2015,Gyeongsangbuk-do,8.99,8.4,1.6,4.8,0.6,False,False,0.0,12.8,12.9
749,2015,Gyeongsangbuk-do,9.26,9.3,2.3,6.0,0.0,False,False,0.0,12.8,12.9
750,2015,Gyeongsangbuk-do,8.77,8.2,2.0,5.3,0.6,False,False,0.0,12.8,12.9
751,2015,Gyeongsangbuk-do,8.06,7.6,1.8,5.4,0.5,False,False,0.0,12.8,12.9
752,2015,Gyeongsangbuk-do,7.97,7.2,2.0,5.8,0.8,False,False,0.0,12.8,12.9
753,2015,Gyeongsangbuk-do,8.02,7.1,2.0,4.6,1.0,False,False,0.0,12.8,12.9
754,2015,Gyeongsangbuk-do,7.8,6.9,1.9,4.4,0.9,False,False,0.0,12.8,12.9
755,2015,Gyeongsangbuk-do,8.6,7.1,1.9,3.7,1.5,False,False,0.0,12.8,12.9
756,2015,Gyeongsangbuk-do,8.25,8.0,2.1,4.8,0.2,False,False,0.0,12.8,12.9
757,2015,Gyeongsangbuk-do,7.68,8.0,2.0,6.1,-0.3,False,False,0.0,12.8,12.9
758,2015,Gyeongsangbuk-do,7.02,7.1,2.1,7.1,-0.1,False,False,0.0,12.8,12.9
759,2015,Gyeongsangnam-do,9.7,6.9,2.2,6.5,2.8,False,False,0.2,13.6,13.5
760,2015,Gyeongsangnam-do,9.45,7.0,2.0,5.2,2.4,False,False,0.2,13.6,13.5
761,2015,Gyeongsangnam-do,9.6,7.4,2.5,6.0,2.2,False,False,0.2,13.6,13.5
762,2015,Gyeongsangnam-do,9.65,6.5,2.3,5.3,3.1,False,False,0.2,13.6,13.5
763,2015,Gyeongsangnam-do,8.62,6.4,1.9,6.1,2.2,False,False,0.2,13.6,13.5
764,2015,Gyeongsangnam-do,8.84,6.1,2.6,6.1,2.7,False,False,0.2,13.6,13.5
765,2015,Gyeongsangnam-do,8.59,6.0,2.1,4.8,2.6,False,False,0.2,13.6,13.5
766,2015,Gyeongsangnam-do,7.99,5.8,2.1,5.0,2.2,False,False,0.2,13.6,13.5
767,2015,Gyeongsangnam-do,9.13,5.8,2.0,3.9,3.4,False,False,0.2,13.6,13.5
768,2015,Gyeongsangnam-do,9.02,6.2,2.4,5.0,2.8,False,False,0.2,13.6,13.5
769,2015,Gyeongsangnam-do,8.22,6.2,2.2,5.8,2.0,False,False,0.2,13.6,13.5
770,2015,Gyeongsangnam-do,7.53,6.3,2.3,7.2,1.3,False,False,0.2,13.6,13.5
771,2015,Incheon,10.01,4.9,2.7,6.3,5.1,True,True,0.3,16.4,16.1
772,2015,Incheon,9.57,4.9,2.4,5.0,4.7,True,True,0.3,16.4,16.1
773,2015,Incheon,9.25,5.1,2.5,5.9,4.1,True,True,0.3,16.4,16.1
774,2015,Incheon,9.29,4.9,2.1,6.0,4.4,True,True,0.3,16.4,16.1
775,2015,Incheon,8.73,4.5,2.2,6.4,4.2,True,True,0.3,16.4,16.1
776,2015,Incheon,8.48,4.3,2.5,6.1,4.2,True,True,0.3,16.4,16.1
777,2015,Incheon,8.95,4.2,2.6,5.6,4.7,True,True,0.3,16.4,16.1
778,2015,Incheon,8.27,4.4,2.3,5.2,3.8,True,True,0.3,16.4,16.1
779,2015,Incheon,8.97,4.7,2.6,4.9,4.3,True,True,0.3,16.4,16.1
780,2015,Incheon,8.62,4.6,2.5,5.6,4.0,True,True,0.3,16.4,16.1
781,2015,Incheon,8.13,4.6,2.5,6.3,3.6,True,True,0.3,16.4,16.1
782,2015,Incheon,7.77,4.8,2.6,7.6,2.9,True,True,0.3,16.4,16.1
783,2015,Jeju,10.38,6.6,2.4,7.2,3.8,False,False,2.3,16.0,13.6
784,2015,Jeju,9.98,6.4,2.0,5.3,3.6,False,False,2.3,16.0,13.6
785,2015,Jeju,9.89,6.4,2.5,7.0,3.5,False,False,2.3,16.0,13.6
786,2015,Jeju,9.34,6.0,2.3,6.1,3.4,False,False,2.3,16.0,13.6
787,2015,Jeju,8.05,5.0,2.1,6.0,3.0,False,False,2.3,16.0,13.6
788,2015,Jeju,9.51,4.9,2.7,7.2,4.6,False,False,2.3,16.0,13.6
789,2015,Jeju,9.11,5.0,2.8,5.4,4.1,False,False,2.3,16.0,13.6
790,2015,Jeju,8.72,4.5,1.8,5.1,4.3,False,False,2.3,16.0,13.6
791,2015,Jeju,8.43,5.0,2.3,4.7,3.4,False,False,2.3,16.0,13.6
792,2015,Jeju,10.01,5.4,2.4,5.5,4.6,False,False,2.3,16.0,13.6
793,2015,Jeju,8.82,5.1,2.1,6.3,3.8,False,False,2.3,16.0,13.6
794,2015,Jeju,7.84,5.5,3.0,6.5,2.4,False,False,2.3,16.0,13.6
795,2015,Jeollabuk-do,8.95,8.2,2.2,5.4,0.8,False,False,,,
796,2015,Jeollabuk-do,8.54,8.2,2.1,4.2,0.4,False,False,,,
797,2015,Jeollabuk-do,8.07,8.9,2.0,5.3,-0.8,False,False,,,
798,2015,Jeollabuk-do,8.37,7.7,1.8,5.0,0.7,False,False,,,
799,2015,Jeollabuk-do,7.43,6.9,1.8,5.1,0.5,False,False,,,
800,2015,Jeollabuk-do,7.41,7.1,2.2,5.3,0.3,False,False,,,
801,2015,Jeollabuk-do,7.59,6.8,2.3,4.3,0.8,False,False,,,
802,2015,Jeollabuk-do,6.73,6.4,1.9,4.0,0.3,False,False,,,
803,2015,Jeollabuk-do,7.31,6.7,2.2,3.7,0.6,False,False,,,
804,2015,Jeollabuk-do,7.41,7.3,2.2,4.6,0.1,False,False,,,
805,2015,Jeollabuk-do,6.81,7.3,1.8,4.9,-0.5,False,False,,,
806,2015,Jeollabuk-do,6.46,7.4,1.9,6.6,-0.9,False,False,,,
807,2015,Jeollanam-do,9.35,9.4,2.0,5.7,0.0,False,False,0.2,13.2,13.0
808,2015,Jeollanam-do,8.76,10.2,2.0,4.3,-1.4,False,False,0.2,13.2,13.0
809,2015,Jeollanam-do,8.63,10.4,2.0,5.0,-1.7,False,False,0.2,13.2,13.0
810,2015,Jeollanam-do,8.38,9.2,2.2,5.0,-0.8,False,False,0.2,13.2,13.0
811,2015,Jeollanam-do,7.86,8.2,1.9,5.0,-0.3,False,False,0.2,13.2,13.0
812,2015,Jeollanam-do,7.32,7.9,2.6,5.4,-0.6,False,False,0.2,13.2,13.0
813,2015,Jeollanam-do,7.61,7.7,2.0,4.3,-0.1,False,False,0.2,13.2,13.0
814,2015,Jeollanam-do,7.71,8.0,2.0,4.2,-0.3,False,False,0.2,13.2,13.0
815,2015,Jeollanam-do,8.11,8.1,2.1,3.8,0.0,False,False,0.2,13.2,13.0
816,2015,Jeollanam-do,7.94,8.7,2.3,4.6,-0.8,False,False,0.2,13.2,13.0
817,2015,Jeollanam-do,7.36,8.5,2.1,5.3,-1.1,False,False,0.2,13.2,13.0
818,2015,Jeollanam-do,6.62,8.8,2.5,6.2,-2.2,False,False,0.2,13.2,13.0
819,2015,Sejong,15.64,6.0,1.6,10.1,9.7,False,False,29.0,46.0,16.9
820,2015,Sejong,14.23,7.6,1.5,7.5,6.6,False,False,29.0,46.0,16.9
821,2015,Sejong,13.87,6.0,2.7,7.7,7.9,False,False,29.0,46.0,16.9
822,2015,Sejong,14.87,5.0,1.8,8.4,9.8,False,False,29.0,46.0,16.9
823,2015,Sejong,13.98,5.2,1.8,9.0,8.7,False,False,29.0,46.0,16.9
824,2015,Sejong,15.98,4.7,2.3,6.6,11.3,False,False,29.0,46.0,16.9
825,2015,Sejong,14.21,4.9,1.8,7.7,9.3,False,False,29.0,46.0,16.9
826,2015,Sejong,14.31,4.9,2.2,6.8,9.4,False,False,29.0,46.0,16.9
827,2015,Sejong,15.52,4.1,1.4,5.6,11.4,False,False,29.0,46.0,16.9
828,2015,Sejong,14.19,5.3,1.4,7.3,8.9,False,False,29.0,46.0,16.9
829,2015,Sejong,14.61,6.2,1.9,7.9,8.4,False,False,29.0,46.0,16.9
830,2015,Sejong,14.64,4.3,1.7,5.5,10.3,False,False,29.0,46.0,16.9
831,2015,Seoul,9.5,4.5,1.8,7.0,5.0,True,True,-1.4,16.0,17.4
832,2015,Seoul,8.74,4.8,1.6,5.9,3.9,True,True,-1.4,16.0,17.4
833,2015,Seoul,9.0,4.7,1.7,6.7,4.3,True,True,-1.4,16.0,17.4
834,2015,Seoul,8.85,4.5,1.8,6.5,4.4,True,True,-1.4,16.0,17.4
835,2015,Seoul,8.29,4.3,1.7,7.1,4.0,True,True,-1.4,16.0,17.4
836,2015,Seoul,8.36,4.1,2.0,6.8,4.2,True,True,-1.4,16.0,17.4
837,2015,Seoul,8.17,4.1,1.9,6.1,4.1,True,True,-1.4,16.0,17.4
838,2015,Seoul,8.09,4.0,1.8,5.5,4.1,True,True,-1.4,16.0,17.4
839,2015,Seoul,8.38,4.3,1.8,5.0,4.0,True,True,-1.4,16.0,17.4
840,2015,Seoul,8.09,4.2,1.9,5.8,3.9,True,True,-1.4,16.0,17.4
841,2015,Seoul,7.86,4.3,1.9,6.7,3.6,True,True,-1.4,16.0,17.4
